#T (K)	Thermal conductivities in W/m*K for various Pressures (Pa) source : http://webbook.nist.gov/chemistry/fluid/
#P	0.1e5,		0.5e5,		1e5,		1.5e5,		2e5
61.550	0.053362	0.053393	0.053437	0.053484	0.053534
62.210	0.053736	0.053768	0.053811	0.053858	0.053908
62.870	0.054110	0.054141	0.054184	0.054231	0.054281
63.529	0.054482	0.054513	0.054556	0.054603	0.054652
64.189	0.054853	0.054884	0.054927	0.054974	0.055023
64.849	0.055223	0.055254	0.055297	0.055343	0.055392
65.509	0.055592	0.055623	0.055666	0.055712	0.055761
66.168	0.055959	0.055991	0.056034	0.056080	0.056128
66.828	0.056326	0.056357	0.056400	0.056446	0.056495
67.488	0.056692	0.056723	0.056766	0.056812	0.056860
68.147	0.057056	0.057088	0.057130	0.057176	0.057224
68.807	0.057420	0.057451	0.057494	0.057539	0.057587
69.467	0.057782	0.057814	0.057856	0.057902	0.057950
70.126	0.058144	0.058175	0.058218	0.058263	0.058311
70.786	0.058505	0.058536	0.058579	0.058624	0.058671
71.446	0.058864	0.058896	0.058938	0.058983	0.059031
72.106	0.059223	0.059254	0.059297	0.059342	0.059389
72.765	0.059581	0.059612	0.059654	0.059699	0.059747
73.425	0.059937	0.059969	0.060011	0.060056	0.060103
74.085	0.060293	0.060325	0.060367	0.060412	0.060459
74.744	0.060648	0.060680	0.060722	0.060767	0.060813
75.404	0.061002	0.061034	0.061076	0.061121	0.061167
76.064	0.061356	0.061387	0.061429	0.061474	0.061520
76.724	0.061708	0.061739	0.061781	0.061826	0.061872
77.383	0.062059	0.062091	0.062133	0.062177	0.062223
78.043	0.062410	0.062441	0.062483	0.062528	0.062574
78.703	0.062759	0.062791	0.062833	0.062877	0.062923
79.362	0.063108	0.063140	0.063182	0.063226	0.063272
80.022	0.063456	0.063488	0.063530	0.063574	0.063620
80.682	0.063803	0.063835	0.063877	0.063921	0.063967
81.341	0.064150	0.064181	0.064223	0.064267	0.064313
82.001	0.064495	0.064527	0.064569	0.064613	0.064658
82.661	0.064840	0.064872	0.064914	0.064957	0.065003
83.321	0.065184	0.065216	0.065258	0.065301	0.065347
83.980	0.065527	0.065559	0.065601	0.065644	0.065690
84.640	0.065870	0.065901	0.065943	0.065987	0.066032
85.300	0.066211	0.066243	0.066285	0.066328	0.066373
85.959	0.066552	0.066584	0.066626	0.066669	0.066714
86.619	0.066892	0.066924	0.066966	0.067009	0.067054
87.279	0.067232	0.067263	0.067305	0.067348	0.067393
87.938	0.067570	0.067602	0.067644	0.067687	0.067732
88.598	0.067908	0.067940	0.067982	0.068025	0.068070
89.258	0.068245	0.068277	0.068319	0.068362	0.068407
89.918	0.068582	0.068614	0.068655	0.068698	0.068743
90.577	0.068918	0.068949	0.068991	0.069034	0.069079
91.237	0.069253	0.069285	0.069326	0.069369	0.069414
91.897	0.069587	0.069619	0.069660	0.069703	0.069748
92.556	0.069921	0.069953	0.069994	0.070037	0.070081
93.216	0.070254	0.070286	0.070327	0.070370	0.070414
93.876	0.070586	0.070618	0.070659	0.070702	0.070746
94.536	0.070918	0.070950	0.070991	0.071034	0.071078
95.195	0.071249	0.071280	0.071322	0.071365	0.071409
95.855	0.071579	0.071611	0.071652	0.071695	0.071739
96.515	0.071909	0.071940	0.071982	0.072025	0.072069
97.174	0.072238	0.072269	0.072311	0.072353	0.072397
97.834	0.072566	0.072598	0.072639	0.072682	0.072726
98.494	0.072894	0.072926	0.072967	0.073009	0.073053
99.153	0.073221	0.073253	0.073294	0.073337	0.073380
99.813	0.073547	0.073579	0.073620	0.073663	0.073707
100.47	0.073873	0.073905	0.073946	0.073989	0.074032
101.13	0.074198	0.074230	0.074271	0.074314	0.074358
101.79	0.074523	0.074555	0.074596	0.074638	0.074682
102.45	0.074847	0.074879	0.074920	0.074962	0.075006
103.11	0.075170	0.075202	0.075243	0.075286	0.075329
103.77	0.075493	0.075525	0.075566	0.075609	0.075652
104.43	0.075815	0.075847	0.075888	0.075931	0.075974
105.09	0.076137	0.076169	0.076210	0.076252	0.076296
105.75	0.076458	0.076490	0.076531	0.076573	0.076617
106.41	0.076779	0.076811	0.076852	0.076894	0.076937
107.07	0.077099	0.077130	0.077172	0.077214	0.077257
107.73	0.077418	0.077450	0.077491	0.077533	0.077576
108.39	0.077737	0.077769	0.077810	0.077852	0.077895
109.05	0.078055	0.078087	0.078128	0.078170	0.078213
109.71	0.078373	0.078405	0.078446	0.078488	0.078531
110.37	0.078690	0.078722	0.078763	0.078805	0.078848
111.03	0.079006	0.079038	0.079079	0.079121	0.079164
111.69	0.079322	0.079354	0.079395	0.079437	0.079480
112.35	0.079638	0.079670	0.079711	0.079753	0.079796
113.01	0.079953	0.079985	0.080026	0.080068	0.080110
113.67	0.080267	0.080299	0.080340	0.080382	0.080425
114.33	0.080581	0.080613	0.080654	0.080696	0.080739
114.99	0.080894	0.080926	0.080967	0.081009	0.081052
115.65	0.081207	0.081239	0.081280	0.081322	0.081365
116.31	0.081520	0.081552	0.081593	0.081634	0.081677
116.97	0.081832	0.081864	0.081904	0.081946	0.081989
117.63	0.082143	0.082175	0.082216	0.082258	0.082300
118.28	0.082454	0.082486	0.082527	0.082568	0.082611
118.94	0.082764	0.082796	0.082837	0.082879	0.082921
119.60	0.083074	0.083106	0.083147	0.083188	0.083231
120.26	0.083383	0.083415	0.083456	0.083498	0.083540
120.92	0.083692	0.083724	0.083765	0.083807	0.083849
121.58	0.084000	0.084032	0.084073	0.084115	0.084157
122.24	0.084308	0.084340	0.084381	0.084423	0.084465
122.90	0.084616	0.084648	0.084689	0.084730	0.084772
123.56	0.084923	0.084955	0.084995	0.085037	0.085079
124.22	0.085229	0.085261	0.085302	0.085343	0.085386
124.88	0.085535	0.085567	0.085608	0.085649	0.085692
125.54	0.085841	0.085873	0.085913	0.085955	0.085997
126.20	0.086146	0.086178	0.086218	0.086260	0.086302
126.86	0.086450	0.086482	0.086523	0.086565	0.086607
127.52	0.086754	0.086786	0.086827	0.086869	0.086911
128.18	0.087058	0.087090	0.087131	0.087172	0.087214
128.84	0.087361	0.087393	0.087434	0.087476	0.087518
129.50	0.087664	0.087696	0.087737	0.087778	0.087820
130.16	0.087966	0.087999	0.088039	0.088081	0.088123
130.82	0.088268	0.088300	0.088341	0.088383	0.088424
131.48	0.088570	0.088602	0.088643	0.088684	0.088726
132.14	0.088871	0.088903	0.088944	0.088985	0.089027
132.80	0.089171	0.089204	0.089244	0.089286	0.089327
133.46	0.089472	0.089504	0.089544	0.089586	0.089627
134.12	0.089771	0.089803	0.089844	0.089885	0.089927
134.78	0.090071	0.090103	0.090143	0.090185	0.090226
135.44	0.090370	0.090402	0.090442	0.090484	0.090525
136.10	0.090668	0.090700	0.090741	0.090782	0.090824
136.76	0.090966	0.090998	0.091039	0.091080	0.091122
137.42	0.091264	0.091296	0.091336	0.091378	0.091419
138.08	0.091561	0.091593	0.091634	0.091675	0.091716
138.74	0.091858	0.091890	0.091930	0.091972	0.092013
139.40	0.092154	0.092186	0.092227	0.092268	0.092310
140.06	0.092450	0.092482	0.092523	0.092564	0.092605
140.71	0.092746	0.092778	0.092818	0.092860	0.092901
141.37	0.093041	0.093073	0.093114	0.093155	0.093196
142.03	0.093336	0.093368	0.093408	0.093449	0.093491
142.69	0.093630	0.093662	0.093703	0.093744	0.093785
143.35	0.093924	0.093956	0.093997	0.094038	0.094079
144.01	0.094218	0.094250	0.094290	0.094331	0.094373
144.67	0.094511	0.094543	0.094584	0.094625	0.094666
145.33	0.094804	0.094836	0.094876	0.094917	0.094959
145.99	0.095096	0.095128	0.095169	0.095210	0.095251
146.65	0.095388	0.095420	0.095461	0.095502	0.095543
147.31	0.095680	0.095712	0.095753	0.095794	0.095835
147.97	0.095971	0.096003	0.096044	0.096085	0.096126
148.63	0.096262	0.096294	0.096335	0.096376	0.096417
149.29	0.096553	0.096585	0.096625	0.096666	0.096708
149.95	0.096843	0.096875	0.096916	0.096957	0.096998
150.61	0.097133	0.097165	0.097205	0.097246	0.097288
151.27	0.097422	0.097454	0.097495	0.097536	0.097577
151.93	0.097711	0.097744	0.097784	0.097825	0.097866
152.59	0.098000	0.098032	0.098073	0.098114	0.098155
153.25	0.098289	0.098321	0.098361	0.098402	0.098443
153.91	0.098577	0.098609	0.098649	0.098690	0.098731
154.57	0.098864	0.098896	0.098937	0.098978	0.099019
155.23	0.099152	0.099184	0.099224	0.099265	0.099306
155.89	0.099438	0.099471	0.099511	0.099552	0.099593
156.55	0.099725	0.099757	0.099798	0.099838	0.099879
157.21	0.10001	0.10004	0.10008	0.10012	0.10017
157.87	0.10030	0.10033	0.10037	0.10041	0.10045
158.53	0.10058	0.10061	0.10066	0.10070	0.10074
159.19	0.10087	0.10090	0.10094	0.10098	0.10102
159.85	0.10115	0.10118	0.10123	0.10127	0.10131
160.51	0.10144	0.10147	0.10151	0.10155	0.10159
161.17	0.10172	0.10175	0.10179	0.10183	0.10188
161.83	0.10201	0.10204	0.10208	0.10212	0.10216
162.49	0.10229	0.10232	0.10236	0.10240	0.10244
163.14	0.10257	0.10260	0.10264	0.10269	0.10273
163.80	0.10285	0.10289	0.10293	0.10297	0.10301
164.46	0.10314	0.10317	0.10321	0.10325	0.10329
165.12	0.10342	0.10345	0.10349	0.10353	0.10357
165.78	0.10370	0.10373	0.10377	0.10381	0.10386
166.44	0.10398	0.10402	0.10406	0.10410	0.10414
167.10	0.10426	0.10430	0.10434	0.10438	0.10442
167.76	0.10455	0.10458	0.10462	0.10466	0.10470
168.42	0.10483	0.10486	0.10490	0.10494	0.10498
169.08	0.10511	0.10514	0.10518	0.10522	0.10526
169.74	0.10539	0.10542	0.10546	0.10550	0.10554
170.40	0.10567	0.10570	0.10574	0.10578	0.10582
171.06	0.10594	0.10598	0.10602	0.10606	0.10610
171.72	0.10622	0.10626	0.10630	0.10634	0.10638
172.38	0.10650	0.10653	0.10658	0.10662	0.10666
173.04	0.10678	0.10681	0.10685	0.10689	0.10693
173.70	0.10706	0.10709	0.10713	0.10717	0.10721
174.36	0.10734	0.10737	0.10741	0.10745	0.10749
175.02	0.10761	0.10765	0.10769	0.10773	0.10777
175.68	0.10789	0.10792	0.10796	0.10800	0.10804
176.34	0.10817	0.10820	0.10824	0.10828	0.10832
177.00	0.10844	0.10848	0.10852	0.10856	0.10860
177.66	0.10872	0.10875	0.10879	0.10883	0.10887
178.32	0.10900	0.10903	0.10907	0.10911	0.10915
178.98	0.10927	0.10930	0.10935	0.10939	0.10943
179.64	0.10955	0.10958	0.10962	0.10966	0.10970
180.30	0.10982	0.10986	0.10990	0.10994	0.10998
180.96	0.11010	0.11013	0.11017	0.11021	0.11025
181.62	0.11037	0.11040	0.11044	0.11049	0.11053
182.28	0.11065	0.11068	0.11072	0.11076	0.11080
182.94	0.11092	0.11095	0.11099	0.11103	0.11107
183.60	0.11119	0.11123	0.11127	0.11131	0.11135
184.26	0.11147	0.11150	0.11154	0.11158	0.11162
184.92	0.11174	0.11177	0.11181	0.11185	0.11189
185.57	0.11201	0.11205	0.11209	0.11213	0.11217
186.23	0.11229	0.11232	0.11236	0.11240	0.11244
186.89	0.11256	0.11259	0.11263	0.11267	0.11271
187.55	0.11283	0.11286	0.11290	0.11294	0.11298
188.21	0.11310	0.11313	0.11317	0.11321	0.11325
188.87	0.11337	0.11341	0.11345	0.11349	0.11353
189.53	0.11364	0.11368	0.11372	0.11376	0.11380
190.19	0.11392	0.11395	0.11399	0.11403	0.11407
190.85	0.11419	0.11422	0.11426	0.11430	0.11434
191.51	0.11446	0.11449	0.11453	0.11457	0.11461
192.17	0.11473	0.11476	0.11480	0.11484	0.11488
192.83	0.11500	0.11503	0.11507	0.11511	0.11515
193.49	0.11527	0.11530	0.11534	0.11538	0.11542
194.15	0.11553	0.11557	0.11561	0.11565	0.11569
194.81	0.11580	0.11584	0.11588	0.11592	0.11596
195.47	0.11607	0.11610	0.11614	0.11618	0.11622
196.13	0.11634	0.11637	0.11641	0.11645	0.11649
196.79	0.11661	0.11664	0.11668	0.11672	0.11676
197.45	0.11688	0.11691	0.11695	0.11699	0.11703
198.11	0.11714	0.11718	0.11722	0.11726	0.11730
198.77	0.11741	0.11744	0.11748	0.11752	0.11756
199.43	0.11768	0.11771	0.11775	0.11779	0.11783
200.09	0.11795	0.11798	0.11802	0.11806	0.11810
200.75	0.11821	0.11824	0.11828	0.11832	0.11836
201.41	0.11848	0.11851	0.11855	0.11859	0.11863
202.07	0.11875	0.11878	0.11882	0.11886	0.11890
202.73	0.11901	0.11904	0.11908	0.11912	0.11916
203.39	0.11928	0.11931	0.11935	0.11939	0.11943
204.05	0.11954	0.11957	0.11961	0.11965	0.11969
204.71	0.11981	0.11984	0.11988	0.11992	0.11996
205.37	0.12007	0.12010	0.12014	0.12018	0.12022
206.03	0.12034	0.12037	0.12041	0.12045	0.12049
206.69	0.12060	0.12063	0.12067	0.12071	0.12075
207.35	0.12086	0.12090	0.12094	0.12098	0.12102
208.00	0.12113	0.12116	0.12120	0.12124	0.12128
208.66	0.12139	0.12142	0.12146	0.12150	0.12154
209.32	0.12166	0.12169	0.12173	0.12177	0.12181
209.98	0.12192	0.12195	0.12199	0.12203	0.12207
210.64	0.12218	0.12221	0.12225	0.12229	0.12233
211.30	0.12244	0.12248	0.12252	0.12256	0.12260
211.96	0.12271	0.12274	0.12278	0.12282	0.12286
212.62	0.12297	0.12300	0.12304	0.12308	0.12312
213.28	0.12323	0.12326	0.12330	0.12334	0.12338
213.94	0.12349	0.12352	0.12356	0.12360	0.12364
214.60	0.12375	0.12379	0.12383	0.12387	0.12391
215.26	0.12402	0.12405	0.12409	0.12413	0.12417
215.92	0.12428	0.12431	0.12435	0.12439	0.12443
216.58	0.12454	0.12457	0.12461	0.12465	0.12469
217.24	0.12480	0.12483	0.12487	0.12491	0.12495
217.90	0.12506	0.12509	0.12513	0.12517	0.12521
218.56	0.12532	0.12535	0.12539	0.12543	0.12547
219.22	0.12558	0.12561	0.12565	0.12569	0.12573
219.88	0.12584	0.12587	0.12591	0.12595	0.12599
220.54	0.12610	0.12613	0.12617	0.12621	0.12625
221.20	0.12636	0.12639	0.12643	0.12647	0.12651
221.86	0.12662	0.12665	0.12669	0.12673	0.12677
222.52	0.12687	0.12691	0.12695	0.12699	0.12703
223.18	0.12713	0.12716	0.12720	0.12724	0.12728
223.84	0.12739	0.12742	0.12746	0.12750	0.12754
224.50	0.12765	0.12768	0.12772	0.12776	0.12780
225.16	0.12791	0.12794	0.12798	0.12802	0.12806
225.82	0.12816	0.12820	0.12824	0.12828	0.12832
226.48	0.12842	0.12845	0.12849	0.12853	0.12857
227.14	0.12868	0.12871	0.12875	0.12879	0.12883
227.80	0.12894	0.12897	0.12901	0.12905	0.12909
228.46	0.12919	0.12922	0.12926	0.12930	0.12934
229.12	0.12945	0.12948	0.12952	0.12956	0.12960
229.78	0.12971	0.12974	0.12978	0.12982	0.12986
230.43	0.12996	0.12999	0.13003	0.13007	0.13011
231.09	0.13022	0.13025	0.13029	0.13033	0.13037
231.75	0.13047	0.13051	0.13055	0.13058	0.13062
232.41	0.13073	0.13076	0.13080	0.13084	0.13088
233.07	0.13098	0.13102	0.13106	0.13110	0.13113
233.73	0.13124	0.13127	0.13131	0.13135	0.13139
234.39	0.13149	0.13153	0.13157	0.13161	0.13164
235.05	0.13175	0.13178	0.13182	0.13186	0.13190
235.71	0.13200	0.13204	0.13207	0.13211	0.13215
236.37	0.13226	0.13229	0.13233	0.13237	0.13241
237.03	0.13251	0.13254	0.13258	0.13262	0.13266
237.69	0.13277	0.13280	0.13284	0.13288	0.13292
238.35	0.13302	0.13305	0.13309	0.13313	0.13317
239.01	0.13327	0.13330	0.13334	0.13338	0.13342
239.67	0.13353	0.13356	0.13360	0.13364	0.13368
240.33	0.13378	0.13381	0.13385	0.13389	0.13393
240.99	0.13403	0.13406	0.13410	0.13414	0.13418
241.65	0.13428	0.13432	0.13436	0.13439	0.13443
242.31	0.13454	0.13457	0.13461	0.13465	0.13469
242.97	0.13479	0.13482	0.13486	0.13490	0.13494
243.63	0.13504	0.13507	0.13511	0.13515	0.13519
244.29	0.13529	0.13532	0.13536	0.13540	0.13544
244.95	0.13554	0.13558	0.13562	0.13565	0.13569
245.61	0.13580	0.13583	0.13587	0.13591	0.13595
246.27	0.13605	0.13608	0.13612	0.13616	0.13620
246.93	0.13630	0.13633	0.13637	0.13641	0.13645
247.59	0.13655	0.13658	0.13662	0.13666	0.13670
248.25	0.13680	0.13683	0.13687	0.13691	0.13695
